"chromosome","start","end","width","strand","gene_id","symbol","Log2FC","Pval","FDR"
"chr3",88003614,88082763,79150,"-","362171","Prr5l",-0.213772082690846,0.760146750835642,0.926423344265519
"chr3",88175993,88190425,14433,"+","295956","Commd9",0.0999503296815295,0.937915952495968,0.985240562221189
"chr3",88597962,88728637,130676,"-","362172","Trim44",-0.175863736589972,0.434480399495111,0.77736096236603
"chr3",88774220,88776321,2102,"-","366140","Fjx1",0.0117245149496336,0.320299348191847,0.70189666641101
"chr3",88889046,88981887,92842,"+","311252","Pamr1",-0.231139018585344,0.936208385331605,0.98454007756349
"chr3",89005129,89126498,121370,"+","29482","Slc1a2",0.00877058820064575,0.160172261127071,0.557718620486305
"chr3",89157059,89244456,87398,"-","25406","Cd44",-0.101037349488168,0.801235970326374,0.941283899599056
"chr3",89372472,89396759,24288,"-","311254","Pdhx",-0.136161146663412,0.932082031832437,0.983074428899547
"chr3",89431973,89457999,26027,"+","295961","Apip",-0.90815583668757,0.505097198175743,0.817983726634903
"chr3",89641831,89679997,38167,"-","295965","Ehf",-1.5192301288803,0.0144775922848645,0.247607553221276
"chr3",89809587,89836973,27387,"+","366142","Elf5",-1.86798444025786,0.0132441734454655,0.241285133254794
"chr3",89842393,89874577,32185,"-","24248","Cat",-0.0210149709255363,0.270802968134712,0.665999927724761
"chr3",89954726,90108549,153824,"+","171440","Abtb2",-0.494979378801309,0.696119223297714,0.900090567675545
"chr3",90111645,90149913,38269,"-","311257","Nat10",-0.593104481796127,0.649911072334392,0.882652843146003
"chr3",90154264,90186067,31804,"-","362173","Caprin1",0.127759929533085,0.865290212470713,0.964780771946119
"chr3",90355234,90377955,22722,"+","362176","Lmo2",-0.405265727512227,0.634650485060798,0.877267803016955
"chr3",90417297,90449557,32261,"+","690634","Fbxo3",-0.423489290744906,0.255544873070491,0.653571284110481
"chr3",90459175,90477361,18187,"+","25407","Cd59",-0.139963043854122,0.876419022360347,0.967296611573295
"chr3",90484607,90486589,1983,"+","362175","RGD1563222",-0.0834478173967285,0.548096320582296,0.83922737760801
"chr3",90800301,90866312,66012,"-","83617","Hipk3",-0.0508501103368304,0.445319962831821,0.783551626809564
"chr3",90966415,91037669,71255,"+","362178","Cstf3",-0.419843533650784,0.603338610986193,0.862618902738089
"chr3",91056389,91091587,35199,"-","499846","Tcp11l1",-0.177217826048476,0.292930836812997,0.681616250035847
"chr3",91099836,91121113,21278,"-","295971","Depdc7",-0.117814575372926,0.764705703795012,0.928000188547705
"chr3",91140967,91201979,61013,"-","311266","Qser1",0.116953677951668,0.0863267728161972,0.447070224684565
"chr3",91218714,91243347,24634,"-","499847","Prrg4",-0.0520878693631604,0.287811646571954,0.677375198404926
"chr3",91424755,91442358,17604,"-","295975","Eif3m",0.111880012636873,0.0366755954756398,0.335759782202183
"chr3",91567190,91613652,46463,"+","24883","Wt1",-0.071045246919619,0.893717074766136,0.972496130191507
"chr3",91666152,91834783,168632,"+","691083","LOC691083",0.219926017423021,0.0277764082514685,0.306207686413155
"chr3",91841052,91855295,14244,"-","362182","Rcn1",0.221237085863401,0.263645038773108,0.660557422384099
"chr3",92135842,92156844,21003,"+","25509","Pax6",-0.148092998846678,0.815482767472173,0.946605758746093
"chr3",92162271,92385221,222951,"-","687694","Elp4",-0.207636022599505,0.498811245067588,0.815412062888568
"chr3",92450631,92485901,35271,"-","362184","Dnajc24",-0.130866183770651,0.801244700987738,0.941283899599056
"chr3",92718047,92895040,176994,"+","295980","Dcdc1",0.0439487159284337,0.0459649355435626,0.366254910505872
"chr3",93183337,93354879,171543,"+","362185","Mpped2",-0.118735893957165,0.975904489261318,0.996115986883681
"chr3",93444114,93454116,10003,"-","311279","Arl14ep",-0.231755518781182,0.405749007205653,0.759174196509666
"chr3",93548561,93552370,3810,"-","25447","Fshb",-0.407543141430041,0.568828680055557,0.848197229767169
"chr3",93760644,93763770,3127,"+","25469","Kcna4",-0.453185624513481,0.37770308132845,0.740933054746071
"chr3",95617838,95762476,144639,"-","295985","Mettl15",0.0134405728248719,0.627925831191034,0.874124081734645
"chr3",95764388,95824582,60195,"+","362186","Kif18a",0.222227924612474,0.00825648087200812,0.203667646970045
"chr3",96165042,96215619,50578,"+","24225","Bdnf",0.168135382627061,0.232557053516779,0.631852805634521
"chr3",96406825,96414137,7313,"+","60442","Lin7c",0.291327088699788,0.142228699264064,0.538160040203671
"chr3",96447860,96548899,101040,"+","286994","Lgr4",-0.0248783877416285,0.448664550286609,0.785376870119287
"chr3",96552992,96588146,35155,"+","362187","Ccdc34",-0.198635559213549,0.79883429959223,0.940777208658074
"chr3",96824018,96862947,38930,"-","64564","Bbox1",-0.0744745022321771,0.524068954606183,0.827039081303638
"chr3",96942405,96944676,2272,"-","499856","Fibin",0.059686118237933,0.422223020287516,0.767758950552833
"chr3",97179326,97228405,49080,"+","362188","Slc5a12",0.351569690188522,0.0103929083904006,0.223383580520356
"chr3",97294783,97306915,12133,"+","690914","Muc15",0.16966590251302,0.570715346266349,0.849334842061364
"chr3",97828194,97829132,939,"-","405956","Or4f52",-0.0428049437637379,0.510348985748697,0.820735318054431
"chr3",97853591,97854529,939,"+","296001","Or4f53",-0.0415189439367872,0.903102639854566,0.975493808522085
"chr3",97867902,97868840,939,"+","404804","Or4f53b",-0.438025308913199,0.33329063464339,0.712289365626198
"chr3",97880261,97881172,912,"-","296003","Or4k35",-1.03918331495168,0.139797319116403,0.535573399596595
"chr3",97925849,97926781,933,"+","296004","Or4g16",-0.629285419408984,0.4156388626901,0.764513261041075
"chr3",97949982,97950899,918,"+","405237","Or4k36",-1.20388153082628,0.0424567225069534,0.356468322384701
"chr3",97976110,97977027,918,"+","296005","Or4k37",0.352674323810557,0.228055863688882,0.627832561285624
"chr3",98016338,98017255,918,"+","404803","Or4k77",0.0222525002256102,0.498420581341848,0.815350805609402
"chr3",98026687,98027622,936,"+","404802","Or4g17",-0.237683339335199,0.0976912830057831,0.470561926318297
"chr3",98055241,98056179,939,"+","296010","Or4g7",-0.0721735556205968,0.552857560413195,0.840951612412389
"chr3",98068024,98068962,939,"-","405957","Or4k42b",0.23572365469448,0.0976043754947399,0.470561926318297
"chr3",98137552,98138490,939,"-","405356","Or4k44",0.0936826996176771,0.916323998120442,0.978669271065007
"chr3",98167935,98168873,939,"-","404800","Or4k45",-0.086994958958523,0.514033155313082,0.822754976932833
"chr3",98196466,98197404,939,"-","405234","Or4k46",0.20824966179618,0.469926481273353,0.799087757501424
"chr3",98220520,98221458,939,"-","296022","Or4k48",-0.244301615692232,0.271470667722667,0.665999927724761
"chr3",98236692,98237630,939,"+","296023","Or4k49",-0.163456851923001,0.61734978877523,0.868194533978349
"chr3",98254890,98255834,945,"+","404799","Or4k50",-0.0973181168239379,0.989854412305676,0.998886405274995
"chr3",98318999,98319937,939,"+","404798","Or4k51",-0.267933861151259,0.957718845307765,0.990628141778718
"chr3",98341260,98342198,939,"+","296026","Or4k52",-0.095327352796843,0.454806474884451,0.789391719125197
"chr3",98388815,98389753,939,"-","405233","Or4f7b",0.206483972084909,0.750643914895424,0.922452618935014
"chr3",98436242,98437180,939,"-","296028","Or4k48b",-0.229550655666457,0.816764682369334,0.947081873374188
"chr3",98458889,98459827,939,"-","404797","Or4f7c",0.0859814995501966,0.383319898004857,0.745688680558249
"chr3",98482895,98483833,939,"-","366151","Or4f7",-0.00397599652241705,0.578538168041683,0.852446079194249
"chr3",98504313,98505239,927,"-","404796","Or4f56",-0.220221876914121,0.154641892170536,0.551784562003289
"chr3",98520749,98521687,939,"-","405232","Or4f14",-0.202879576599737,0.34816696365723,0.724364426962936
"chr3",98533476,98534414,939,"-","404795","Or4f14f",-0.172302555112827,0.413303265534364,0.763019656758711
"chr3",98544602,98545564,963,"-","296035","Or4f57",-0.0912702699773435,0.650374134352016,0.882652843146003
"chr3",98565177,98566115,939,"-","404794","Or4f15",-0.105063107281639,0.213885841015565,0.616182110452521
"chr3",98595802,98596740,939,"-","296037","Or4f6",-0.0453744257101521,0.229280690247405,0.62891714971921
"chr3",98610031,98610969,939,"-","404793","Or4f58",0.318787332144283,0.0580586259307486,0.39564595229732
"chr3",98617103,98618065,963,"-","404792","Or4f59",0.256841926410509,0.00519105119264175,0.175166545179399
"chr3",98641837,98642772,936,"+","405231","Or4f60b",-0.206561792117794,0.634531386595383,0.877267803016955
"chr3",98657564,98658502,939,"-","296042","Or4f61b",-0.16298304728477,0.503775690014973,0.81682425923142
"chr3",98693893,98694831,939,"-","404790","Or4f14e",0.0242329445775965,0.8457462740523,0.958360712736431
"chr3",98804268,98805206,939,"-","405230","Or4f61d",-0.126395734024065,0.553601588984025,0.841095012518093
"chr3",98839429,98840367,939,"-","366152","Or4f14d",-0.642101954795264,0.0854438002525668,0.445441611073414
"chr3",98868855,98869805,951,"+","296044","Or4f47",-0.346054856071671,0.462603327423181,0.794700751601683
"chr3",98956081,98957019,939,"+","404789","Or4f6b",-0.328206196804278,0.691778991757175,0.899124360010141
"chr3",98975730,98976665,936,"+","404788","Or4f60",-0.289822468488496,0.454309296664795,0.788923044292943
"chr3",99044729,99052875,8147,"+","296048","Lpcat4",-0.300713835405204,0.500270238682352,0.815412062888568
"chr3",99053510,99064311,10802,"-","366153","Nutm1",0.307835045976531,0.418537569388109,0.765450574043731
"chr3",99066857,99067942,1086,"+","691534","Nop10",-0.0961616381255145,0.848259697739581,0.958998567058204
"chr3",99072217,99170258,98042,"+","691209","Slc12a6",-0.333719160519989,0.486620973017989,0.808485259544034
"chr3",99169711,99174729,5019,"-","296049","Emc4",-0.429982854075771,0.259313928186049,0.656903345682216
"chr3",99183748,99225789,42042,"+","691543","Katnbl1",0.142231247536034,0.0825435586165018,0.440733807971091
"chr3",99264018,99274361,10344,"+","296050","Emc7",-0.0109660209632916,0.787939112942377,0.936847411973471
"chr3",99284846,99337252,52407,"-","53949","Chrm5",0.130610070268643,0.0508826237675542,0.378580613697161
"chr3",99362575,99431634,69060,"+","311299","Aven",-0.142205048470547,0.738493547400017,0.916873885289123
"chr3",100512317,100524001,11685,"-","50566","Grem1",-0.0432475898831813,0.25259609800628,0.650993933682506
"chr3",100544105,100588437,44333,"-","25719","Scg5",0.239642620953419,0.0369773199606208,0.33594269604141
"chr3",100590865,100607146,16282,"-","296060","Arhgap11a",-0.0526605493584854,0.194591543609536,0.595127183883886
"chr3",100772066,100775061,2996,"-","50564","Gjd2",-0.151572216470935,0.462327434023203,0.79461503432578
"chr3",100811987,100817523,5537,"-","29275","Actc1",-0.272078561880038,0.0576443632729403,0.395281365933841
"chr3",100874987,100945026,70040,"-","366163","Aqr",0.239634924941943,0.313138803089593,0.69701859934684
"chr3",101307240,101437394,130155,"-","362191","Dph6",0.0322196200214969,0.948589120278085,0.988620285361576
"chr3",102742930,102943497,200568,"-","311311","Meis2",-0.106518610548926,0.842588852566494,0.956904412317685
"chr3",103984029,104046029,62001,"+","296072","Spred1",0.24142421381349,0.114993066452475,0.500545812085864
"chr3",104053133,104053209,77,"+","100314115","Mir674",-0.0932679268981528,0.62195809128713,0.870845597925803
"chr3",104170013,104230056,60044,"-","29434","Rasgrp1",-0.15411357787555,0.439257257719454,0.780265489369247
"chr3",105057009,105069652,12644,"+","445442","Thbs1",-0.473707354938419,0.788250978870934,0.936847411973471
"chr3",105166131,105217148,51018,"-","296074","Fsip1",-0.0119436905573833,0.427012478199959,0.771480122221826
"chr3",105236795,105337226,100432,"-","117257","Gpr176",0.24894888116524,0.00120533325173952,0.094689242839357
"chr3",105356261,105441630,85370,"+","114859","Eif2ak4",-0.122743023948894,0.647857761641972,0.882040617249067
"chr3",105442184,105445875,3692,"-","296076","Srp14",0.0495518185505772,0.774666770058154,0.933088505408813
"chr3",105502085,105520104,18020,"-","246142","Bmf",-0.0901311212030117,0.956851499820027,0.990448249280971
"chr3",105563138,105615545,52408,"+","171576","Bub1b",0.091339872471746,0.221627425055277,0.622519566673485
"chr3",105638653,105672975,34323,"+","296078","Pak6",-0.338996658730167,0.655449651550349,0.884481733444605
"chr3",105684815,105704302,19488,"-","85240","Plcb2",-0.00811165411404714,0.367754408564352,0.736233106530526
"chr3",105757581,105760835,3255,"+","499867","Phgr1",0.110059416735476,0.323901308441142,0.704645761202651
"chr3",105762305,105777813,15509,"+","311324","Disp2",0.26749814768747,0.295782344410569,0.683418665410747
"chr3",105800791,105820443,19653,"+","311325","Knstrn",-0.230124429918066,0.499735540113733,0.815412062888568
"chr3",105851710,105872144,20435,"+","24513","Ivd",0.0999856912432146,0.0966903124685564,0.469454078355129
"chr3",105916481,105918538,2058,"+","691394","Chst14",0.0184990570072773,0.370461398293229,0.737469836262189
"chr3",105998429,106010930,12502,"-","296081","Ccdc32",0.0714453391583823,0.0719778955994357,0.422717177320072
"chr3",106017759,106023010,5252,"+","311326","Rpusd2",0.143160071566823,0.061485742365001,0.4026704269041
"chr3",106037108,106091915,54808,"+","311327","Knl1",0.17017233917815,0.121268546283432,0.508395059419003
"chr3",106100351,106125035,24685,"+","499870","Rad51",-0.0346805482536591,0.758693575420036,0.925805762337352
"chr3",106125961,106146568,20608,"-","311328","Rmdn3",-0.200459927833368,0.122101732985957,0.510415681513684
"chr3",106158046,106162080,4035,"+","171128","Gchfr",0.156854175249622,0.713077473271519,0.906480101117001
"chr3",106162197,106195724,33528,"-","311329","Dnajc17",0.142299800591201,0.622554556621159,0.871236676895604
"chr3",106195978,106203964,7987,"+","499871","Zfyve19",-0.190243440191505,0.869263899019452,0.965861129940412
"chr3",106205043,106219290,14248,"-","259226","Ppp1r14d",0.236697360940909,0.00354767367953405,0.150905924319692
"chr3",106231444,106244120,12677,"+","311331","Spint1",0.0532391303995889,0.169733323285077,0.564631695763193
"chr3",106260774,106269479,8706,"-","171581","Rhov",-0.487331671937961,0.168243741841099,0.562572541953069
"chr3",106279444,106290298,10855,"+","296083","Vps18",-0.181385835540879,0.242132780728566,0.640098686261983
"chr3",106317114,106326931,9818,"+","311332","Dll4",0.105202154330014,0.124642184402087,0.514865396850281
"chr3",106342302,106345526,3225,"+","362196","Chac1",-0.370833919082461,0.508407263252331,0.819294019717681
"chr3",106368456,106448364,79909,"-","296084","Ino80",-0.144959290487498,0.863312837416479,0.963973732109722
"chr3",106508076,106535922,27847,"-","311334","Exd1",-0.482200394773665,0.0571617301612235,0.394382226717837
"chr3",106536009,106571253,35245,"+","64152","Chp1",-0.507317177905324,0.0734430741468039,0.423857740585782
"chr3",106578309,106591845,13537,"+","100910827","Oip5-as1",0.0201047620715914,0.68905160491231,0.897818998006718
"chr3",106593746,106603232,9487,"-","499873","Oip5",-0.10557845500289,0.510371245659421,0.820735318054431
"chr3",106603289,106633624,30336,"+","311336","Nusap1",0.090690060523644,0.170514599765435,0.565894313969399
"chr3",106639851,106650212,10362,"-","296086","Ndufaf1",-0.297235596380282,0.28311352205959,0.67376169403703
"chr3",106659407,106718970,59564,"+","366169","Rtf1",0.129025611063025,0.101588860744336,0.477549792825125
"chr3",106726036,106734601,8566,"+","81677","Itpka",0.224546557644197,0.264280590574976,0.661254481360193
"chr3",106734675,106741552,6878,"-","311337","Ltk",-0.30175530108227,0.80557797908675,0.943664693395547
"chr3",106746646,106768151,21506,"-","311338","Rpap1",-0.106986625292054,0.862213545220539,0.963842279577403
"chr3",106778102,106797142,19041,"+","25232","Tyro3",0.10081609648586,0.648899036500022,0.882268494068321
"chr3",106947827,106996199,48373,"+","362197","Mapkbp1",-0.446277424015324,0.578608980328635,0.852446079194249
"chr3",106998477,107004538,6062,"+","100137086","Jmjd7",0.135216357754264,0.322687046203763,0.703477176121407
"chr3",107005489,107013853,8365,"+","311341","Pla2g4b",0.145162034648826,0.581868451116115,0.854694330621162
"chr3",107058191,107121985,63795,"-","192204","Ehd4",-0.216079405750592,0.418875102137322,0.765450574043731
"chr3",107267310,107304878,37569,"-","362199","Vps39",0.00266034958700982,0.670562441775915,0.891123347947738
"chr3",107353369,107405241,51873,"+","24382","Ganc",-1.19439620593471,0.11325524300322,0.497929094219308
"chr3",107407841,107457858,50018,"+","29155","Capn3",-0.261810007925665,0.15846198267974,0.555604539190727
"chr3",107514138,107544321,30184,"+","64630","Snap23",-0.060351701427481,0.783389540464083,0.935657090916546
"chr3",107547403,107553256,5854,"-","311346","Lrrc57",0.0571164316424245,0.289742043307534,0.679362897994541
"chr3",107697340,107802456,105117,"-","311349","Ttbk2",-0.0708600560806236,0.824736703966565,0.950648072199632
"chr3",107813721,107921701,107981,"-","499877","Ubr1",-0.430057531621405,0.68752286594791,0.896679537999667
