"chromosome","start","end","width","strand","gene_id","symbol","Log2FC","Pval","FDR"
"chr4",139633025,139663969,30945,"-","114103","Il5ra",0.336766185029351,0.146633198328028,0.469748866295394
"chr4",139690031,139703610,13580,"+","312616","Trnt1",-0.147747152540415,0.0289774868523664,0.228563051980229
"chr4",139701154,139719949,18796,"-","297498","Crbn",0.192602463569433,0.886689041799596,0.963345039453561
"chr4",140513217,140516272,3056,"+","500280","Lrrn1",0.287998944490626,0.92514770899577,0.976442140412762
"chr4",141046087,141058183,12097,"+","500281","Setmar",0.194881838829517,0.0600364306722704,0.316164561726124
"chr4",141078742,141160694,81953,"-","362409","Sumf1",0.0857235450509293,0.989564687010519,0.997055324592767
"chr4",141187418,141510492,323075,"+","25262","Itpr1",0.130205511786005,0.147777698284391,0.471819159477292
"chr4",141618453,141624154,5702,"+","79431","Bhlhe40",-0.338810286753165,0.0124665748669136,0.15984806243138
"chr4",141748656,141792605,43950,"+","500282","Arl8b",-0.489375474188527,0.000593586998743783,0.0401177383608347
"chr4",141797701,141829717,32017,"+","297504","Edem1",0.0764540548421158,0.0624035177011996,0.32145646622033
"chr4",143730862,144612344,881483,"+","81672","Grm7",-0.183014180694263,0.196210665153827,0.53506621258791
"chr4",145393153,145452049,58897,"+","494021","Lmcd1",-0.231817000654392,0.000217793310314521,0.0231564753167946
"chr4",145582168,145598142,15975,"+","29161","Cav3",-0.12669412955119,0.803184598100153,0.930805887549958
"chr4",145598549,145614674,16126,"-","25342","Oxtr",-0.184141123618292,0.00411103217629998,0.0996996774104907
"chr4",145736289,145821065,84777,"-","362412","Rad18",0.223216603889716,0.432794332608664,0.739553891271356
"chr4",145840078,146069724,229647,"-","500287","Srgap3",0.209700815565118,0.645454648992889,0.861018945044031
"chr4",146185506,146208471,22966,"+","500288","Thumpd3",-0.138707999902206,0.0977630046784917,0.392326031261467
"chr4",146210520,146217026,6507,"-","100911652","Thumpd3-as1",-0.0052369583995064,0.202422573905948,0.542187775913674
"chr4",146217246,146294894,77649,"+","297514","Setd5",-0.0247425269698519,0.399112090692657,0.713777666859116
"chr4",146317110,146340073,22964,"-","353230","Lhfpl4",0.127482223432291,0.533322733508945,0.802030918861188
"chr4",146386956,146429990,43035,"+","312634","Mtmr14",0.068362348735471,0.427296399640762,0.734717219262003
"chr4",146430840,146454336,23497,"+","297516","Cpne9",0.012706469120337,0.663720544618795,0.869910939305317
"chr4",146456344,146472780,16437,"+","679713","Brpf1",-0.0641287329131516,0.229153861591531,0.567756094532506
"chr4",146474936,146481204,6269,"+","81528","Ogg1",0.132652464971702,0.0942412979569998,0.385476310691111
"chr4",146481196,146491498,10303,"-","171503","Camk1",0.0511720138280985,0.63796985858401,0.856900356195453
"chr4",146510220,146521676,11457,"-","362414","Tada3",-0.102470498508421,0.891993742618615,0.965696165849778
"chr4",146522255,146532784,10530,"+","297518","Arpc4",-0.217857880217402,0.368495396015555,0.691801703307842
"chr4",146533953,146557865,23913,"+","362415","Ttll3",-0.179356137242282,0.0466529366816584,0.279625898941035
"chr4",146558565,146562794,4230,"-","362416","Rpusd3",-0.345493987405334,0.0575251614746231,0.308639687499828
"chr4",146569288,146582173,12886,"-","500292","Cidec",-0.178796648139336,0.419636066021303,0.729167322691925
"chr4",146591608,146596287,4680,"+","502872","Jagn1",0.135597087010542,0.700533690591346,0.885317739818371
"chr4",146605556,146618205,12650,"+","362417","Il17re",-0.270472192569293,0.142109550642579,0.464303489890958
"chr4",146619013,146631444,12432,"+","297520","Il17rc",-0.0333483157986123,0.0232182213048817,0.208022639079197
"chr4",146631883,146641491,9609,"+","312638","Creld1",-0.136597078364391,0.133775963672157,0.451364450184093
"chr4",146641173,146650317,9145,"-","502873","Prrt3",-0.154733056856631,0.00643417650772463,0.120535042082495
"chr4",146663065,146678976,15912,"-","312640","Emc3",-0.167499337337894,0.00966983233187285,0.144067763206453
"chr4",146681470,146743094,61625,"+","312641","Fancd2",-0.20349672915111,0.00563123912215518,0.115113618491231
"chr4",146743885,146747363,3479,"-","500294","Fancd2os",-0.0887338164046975,0.40209654676099,0.715736778876212
"chr4",146750821,146766050,15230,"+","679934","Brk1",-0.0680491800332143,0.302292240462179,0.638995005084133
"chr4",146772483,146779376,6894,"+","24874","Vhl",-0.1579438777681,0.554225849662464,0.81419862596211
"chr4",146786118,146842603,56486,"+","362418","Irak2",-0.0960209584359691,0.386204103366044,0.705156120460074
"chr4",146845156,146860898,15743,"+","500295","Tatdn2",-0.0674494647217436,0.838230236014318,0.945544095315155
"chr4",146865712,146869621,3910,"-","59301","Ghrl",0.26468053161062,0.362374633842464,0.686567078114859
"chr4",146877740,146891130,13391,"-","297522","Sec13",-0.158364996315256,0.103657157367322,0.403297257066471
"chr4",146896332,147207978,311647,"-","24215","Atp2b2",-0.012004536418977,0.183628727438596,0.516274447008514
"chr4",147297972,147413319,115348,"+","79213","Slc6a11",-0.316108775476799,0.0120679588664018,0.157482050578298
"chr4",147466974,147482293,15320,"+","79212","Slc6a1",0.0500685908073611,0.962546289135656,0.989151322705
"chr4",147645995,147647455,1461,"+","24448","Hrh1",0.0667932196376409,0.354901944560334,0.679605047604103
"chr4",147747014,147924905,177892,"+","312647","Atg7",-0.0249108301035828,0.279540625955112,0.619437018017448
"chr4",147927735,147987857,60123,"-","297523","Vgll4",-0.00113587106827366,0.750661378234934,0.90740259634541
"chr4",148070552,148103711,33160,"-","362419","Tamm41",-0.461513781623537,8.59958976250005e-05,0.0164470244408733
"chr4",148186270,148344192,157923,"+","29179","Syn2",-0.014724052832698,0.104130110813788,0.403761783913725
"chr4",148306039,148312558,6520,"-","680130","Timp4",-0.0893775083240343,0.0333263780186806,0.244005980086331
"chr4",148423194,148548468,125275,"+","25664","Pparg",0.368128652780777,0.172160936803036,0.504186497173062
"chr4",148602871,148638223,35353,"+","312649","Tsen2",0.171883623412964,0.459119510037244,0.757085432580814
"chr4",148661613,148679580,17968,"+","297525","Mkrn2",-0.0767824350092297,0.49559546580704,0.779584856768367
"chr4",148679534,148740195,60662,"-","24703","Raf1",0.263668127377207,0.0251628216032233,0.215427494265454
"chr4",148792039,148804868,12830,"-","680858","Tmem40",-0.0630785815743902,0.786704355220874,0.924043567688814
"chr4",148835053,148863153,28101,"+","192226","Cand2",-0.104554511690278,0.0719077243366522,0.342255623000071
"chr4",148864048,148867612,3565,"-","28298","Rpl32",0.139426066359052,0.186840774538506,0.520619506969822
"chr4",148905046,148975458,70413,"+","312651","Ift122",-0.118122795726307,0.395420038854787,0.711493068917395
"chr4",148980611,148985773,5163,"+","24717","Rho",0.33744057587075,0.208558258073433,0.547540612727992
"chr4",148993133,148998254,5122,"+","502875","H1f8",-0.320172610771483,0.0142091956411785,0.168778826324362
"chr4",149002784,149042469,39686,"-","312652","Plxnd1",-0.0219119547217699,0.209838550568206,0.549103831662691
"chr4",149267933,149325850,57918,"+","297530","Washc2c",0.114214272460328,0.899037254852326,0.967865198052727
"chr4",149327478,149397620,70143,"+","286998","Zfand4",0.0828928936804322,0.414547484758278,0.725458098326987
"chr4",149416071,149530770,114700,"+","312656","Marchf8",-0.229099031014089,0.203015941128906,0.543026379117154
"chr4",149531515,149578696,47182,"-","25290","Alox5",-0.221530581620072,0.017311474308211,0.184056530603325
"chr4",149609287,149610213,927,"+","405352","Or13a1",-0.0392325645944709,0.787311592083824,0.924177763031237
"chr4",149648444,149649427,984,"+","405215","Or6d12",-0.117163348521282,0.261144418876755,0.600183520787341
"chr4",149673586,149674569,984,"+","405214","Or6d13b",0.0408530813027084,0.768944009209625,0.915664596639229
"chr4",149696014,149696997,984,"+","405213","Or6d13",0.0287201372788613,0.000148351803062709,0.0200527937209648
"chr4",149717772,149718755,984,"+","405212","Or6d12b",-0.0101443198462408,0.209974913178421,0.549172425542543
"chr4",149752294,149753277,984,"+","405351","Or6d13c",0.498577288015437,0.921597202595916,0.975173883225013
"chr4",149777747,149778730,984,"+","405211","Or6d12c",-0.00187368933860426,0.0662961070604862,0.32962794947639
"chr4",149793474,149794436,963,"+","405210","Or6d14",0.197664467820164,0.253899533421639,0.593968127180137
"chr4",149818596,149819528,933,"-","405209","Or6d15",0.155778887048532,0.373973749843968,0.696109324345318
"chr4",149839430,149840362,933,"-","405208","Or6d15b",0.145029278566616,0.699515242439638,0.885317739818371
"chr4",149885806,149889994,4189,"-","360389","Zfp422",0.0104525452191179,0.313025598780457,0.647169476634435
"chr4",149897539,149932411,34873,"-","362423","Rassf4",0.386980555170187,0.472997858655678,0.765918834789472
"chr4",149910926,149913010,2085,"+","500300","Depp1",-0.0585058713022044,0.803739987194102,0.930805887549958
"chr4",149948257,149973550,25294,"-","362424","Tmem72",0.197436466933033,0.266998693695585,0.607924994933346
"chr4",150388326,150401173,12848,"+","24772","Cxcl12",0.292939973260296,0.849658657819183,0.950376649911087
"chr4",151005325,151010076,4752,"+","362425","Zfp637",0.0367336826382285,0.341050412286555,0.669820525717883
"chr4",151083262,151104464,21203,"+","64200","Hnrnpf",0.252721400816482,0.68048398973878,0.876731351177393
"chr4",151109779,151113643,3865,"-","64190","Fxyd4",0.357863577079443,0.270255751225421,0.610974916908811
"chr4",151277645,151308839,31195,"-","297554","Csgalnact2",0.269218860188556,0.461987854674135,0.758727172980756
"chr4",151325969,151368176,42208,"-","24716","Ret",0.0139087078604201,0.0723869914352871,0.343646057625129
"chr4",151558163,151595127,36965,"-","362426","Bms1",-0.362506614171024,0.00126041857577352,0.059076814000766
"chr4",151638725,151656740,18016,"-","100158232","Zfp9",0.759245683125351,0.695332813733967,0.883582442288237
"chr4",151764138,152379454,615317,"-","24239","Cacna1c",-0.295414964374927,0.0881841539103911,0.375129118140606
"chr4",152408657,152520268,111612,"+","312668","Cacna2d4",0.026843508948884,0.872093195888023,0.958412658395551
"chr4",152485866,152500377,14512,"-","680883","Lrtm2",-0.044338015127126,0.446969753464975,0.749549104747911
"chr4",152525874,152539683,13810,"-","312670","Adipor2",0.274504235195358,0.127818960602118,0.442994403320722
"chr4",152609566,152625315,15750,"-","282582","Wnt5b",0.209852448709551,0.14987371616644,0.474808864243136
"chr4",152662545,152666360,3816,"+","312675","Fbxl14",0.0786999687920905,0.166927232974491,0.498744084880833
"chr4",152768451,153055533,287083,"-","266806","Erc1",-0.136631762235389,0.00701189904832733,0.125788563483214
"chr4",153106062,153127361,21300,"+","297561","Rad52",-0.0386260738917671,0.499046639074725,0.781472560992191
"chr4",153128334,153253905,125572,"-","116477","Wnk1",-0.138757833208283,0.455591554765634,0.755075557499131
"chr4",153306553,153408617,102065,"+","59115","Ninj2",-0.278231083859491,0.171846638615656,0.503696392257723
"chr4",153412149,153508694,96546,"-","500306","B4galnt3",-0.0895893718556151,0.0240673931396271,0.211417196058276
"chr4",153534185,153556728,22544,"-","312677","Ccdc77",0.0516191777320317,0.486706251356282,0.773497652642452
"chr4",153565909,153643912,78004,"+","312678","Kdm5a",-0.125634725823372,0.897165001332487,0.967301889226374
"chr4",153667534,153690174,22641,"+","312679","Il17ra",-0.0448659767768619,0.727892955052644,0.897193204197108
"chr4",153719033,153753269,34237,"-","312680","Hdhd5",0.060667543260747,0.374599735212744,0.696319264903102
"chr4",153890601,153993451,102851,"+","500308","Cecr2",0.371055433031344,0.478535668199792,0.768743927965207
"chr4",154000990,154021373,20384,"+","681896","Slc25a18",0.171933567076599,0.275576831513714,0.616292575491168
"chr4",154022360,154044486,22127,"-","297566","Atp6v1e1",0.548388711184911,0.0185330671297005,0.188184032254418
"chr4",154056136,154106954,50819,"+","312682","Bcl2l13",0.0261761555759385,0.0143562520820385,0.169945667043113
"chr4",154114211,154136153,21943,"-","64625","Bid",0.123550531636944,0.0953534239839511,0.387035129258423
"chr4",154155783,154302581,146799,"-","362427","Mical3",0.384298747013016,0.823175515620138,0.939084355955089
"chr4",154414849,154426956,12108,"+","297570","Pex26",-0.307931628783753,0.782459252149566,0.921936751113722
"chr4",154440130,154456918,16789,"+","500377","Tuba8",-0.00490466166111108,0.39870305135594,0.713511100943683
"chr4",154471769,154499154,27386,"+","312688","Usp18",0.247510203261158,0.399337310527359,0.713812884025173
"chr4",154540468,154576152,35685,"+","171163","Slc6a13",0.0971385462189788,0.0580655474659268,0.309819140502866
"chr4",154585386,154603750,18365,"+","50676","Slc6a12",0.107120844052961,0.124231630501307,0.43738858406865
"chr4",154610933,154707310,96378,"-","404781","Iqsec3",0.120667057178258,0.016753294625506,0.181784193145581
"chr4",154898076,154947787,49712,"+","24153","A2m",0.284925333858225,0.0332658723522751,0.243865453047682
"chr4",154980290,155036688,56399,"+","297568","LOC297568",0.0674545048717821,0.703107381413061,0.886197083773854
"chr4",155076312,155130051,53740,"+","497794","Mug1",0.0165574807018627,0.217766009556212,0.556690501192153
"chr4",155164143,155236765,72623,"+","408236","Mug2",-0.0295594322767303,0.0529007729613985,0.297520857311284
"chr4",155332827,155412973,80147,"-","297572","Cpamd8",0.257797895693105,0.636748656920513,0.856249427833963
"chr4",155456266,155467241,10976,"-","58975","Klrg1",0.0903802139507723,0.742058494437112,0.903819489801537
"chr4",155501080,155510219,9140,"+","312689","M6pr",0.209911817519257,0.0216890045870377,0.202293451675499
"chr4",155510274,155532488,22215,"-","312690","Phc1",0.0767662290652071,0.690170912151484,0.881330104763206
"chr4",155727925,155750458,22534,"+","362429","Mfap5",0.00521868059935559,0.489372966740044,0.77506785712564
"chr4",155774132,155783972,9841,"+","399679","Aicda",0.00735342176987726,0.738269274417574,0.902431632693695
"chr4",155800898,155815625,14728,"-","25383","Apobec1",0.0893444778042909,0.339525305325548,0.668658544043548
"chr4",155831572,155835953,4382,"-","500311","Gdf3",0.0288669575630121,0.287432786378366,0.626417384836842
"chr4",155943737,155951116,7380,"+","414065","Nanog",0.0697392609139041,0.47869896710884,0.768743927965207
"chr4",155963073,155974120,11048,"-","25551","Slc2a3",-0.092605394230075,0.27680490568476,0.616865714736149
"chr4",156047322,156073518,26197,"+","502886","Foxj2",0.149351423801101,0.0761759146491411,0.352168649330093
"chr4",156077753,156084600,6848,"-","84007","C3ar1",0.251661752452652,0.0309563067909546,0.237268185280825
"chr4",156103978,156119068,15091,"+","312694","Necap1",0.080332766674892,0.971298545722777,0.992134519420511
"chr4",156121822,156134151,12330,"-","102550396","NA_102550396",0.270607055252741,0.00356695059544412,0.0949589200393519
"chr4",156173894,156186009,12116,"+","362430","Clec4a1",0.261511527596101,0.371695665524398,0.694475856341441
"chr4",156214843,156224457,9615,"+","362431","Clec4a3",-0.0816661001062965,0.71539709195562,0.890899806629778
"chr4",156262693,156321393,58701,"+","297584","Clec4a2",0.0295501619098141,0.214708397024128,0.553464322129681
"chr4",156414923,156432402,17480,"+","474143","Clec4a",-0.23174506757439,0.479851971264193,0.769396743673642
"chr4",156462744,156486240,23497,"+","450222","Clec4b2",-0.0898542023025864,0.387281018162019,0.70555500927985
"chr4",156539408,156558605,19198,"+","474144","Clec6a-ps1",0.0386461709335792,0.173257315706726,0.504485428008759
"chr4",156589792,156598848,9057,"+","362432","Clec4d",-0.258587998560831,0.0830953893296265,0.366109896847377
"chr4",156607614,156612771,5158,"-","450223","Clec4e",-0.347605979965587,0.110122286501117,0.413598726581249
"chr4",156661971,156702951,40981,"+","686145","Vom2r48",0.0572507979403957,0.636687873440569,0.856233722750517
"chr4",156733978,156781086,47109,"+","688392","Vom2r49",-0.179932720735564,0.912935811512077,0.97184748140025
"chr4",156801318,156823561,22244,"+","500312","Vom2r50",-0.259477421663962,0.000296468163738098,0.0276491935934087
"chr4",156834644,156884468,49825,"-","502891","Vom2r51",-0.177674099333385,0.0757790992172664,0.351987952378688
"chr4",156918319,156956543,38225,"-","297590","Vom2r52",-0.105733638467769,0.0541577215320324,0.301035444805243
"chr4",157085093,157118470,33378,"+","312701","Cd163",0.0518752856797884,0.419177551733003,0.728806358517138
"chr4",157157265,157231868,74604,"-","362433","1700013D24Rik",-0.0729870089424362,0.577023038762227,0.825597007212353
"chr4",157270671,157296431,25761,"-","312703","Pex5",0.160325818677945,0.916607547894399,0.972938427854737
"chr4",157331494,157364769,33276,"-","171393","Clstn3",0.204951271111846,0.0070726671101081,0.126488303998928
